"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.01176341708649e-11,0.274477001395609,1,0.996,7.87950452749957e-07,"2","Hspe1"
4.25273916272544e-11,0.547704918756185,0.949,0.804,8.35280498950904e-07,"2","Rab18"
5.58834108434196e-11,0.996299627808035,0.549,0.299,1.09760607237561e-06,"2","Acot1"
5.60950869423762e-11,0.439572107185071,0.969,0.884,1.10176360263521e-06,"2","Tomm40"
5.82045882902057e-11,0.608531736454577,0.872,0.691,1.14319631860793e-06,"2","Syngr1"
6.38484995892057e-11,0.93665231834858,0.595,0.335,1.25404838043159e-06,"2","Ass1"
1.00226254829583e-10,0.472794498692067,0.985,0.906,1.96854387110785e-06,"2","Ssr1"
1.54258687736002e-10,1.05074938442602,0.436,0.198,3.02979488582282e-06,"2","1700025G04Rik"
1.62234264067955e-10,0.586439194211361,0.918,0.84,3.18644318055871e-06,"2","Poldip2"
1.68650225883233e-10,0.403322771003716,0.99,0.947,3.31245908657257e-06,"2","Rwdd1"
1.69875766469107e-10,1.22466372848088,0.482,0.253,3.33652992921973e-06,"2","Gm43123"
2.60494531887996e-10,0.336147265854183,1,0.98,5.11637310081212e-06,"2","Phgdh"
2.64353381901073e-10,0.447509775560988,0.954,0.908,5.19216477391897e-06,"2","Wdr43"
2.66445781993911e-10,0.97378669031458,0.554,0.324,5.2332616041424e-06,"2","Svil"
2.74535102603378e-10,0.879746428589771,0.697,0.499,5.39214395023294e-06,"2","Bcat1"
2.79420062836062e-10,1.25790750726599,0.364,0.152,5.4880894541631e-06,"2","Rbp1"
2.85934708157256e-10,0.392316716652068,1,0.984,5.61604360291667e-06,"2","Tpm1"
2.91868073785262e-10,0.591392432734486,0.877,0.684,5.73258083721634e-06,"2","Plscr1"
3.05848371485033e-10,0.472006112146315,0.99,0.944,6.00716786433754e-06,"2","Oaf"
3.28091416254578e-10,1.3660846289456,0.39,0.182,6.44404350665616e-06,"2","Angptl4"
3.45704423294524e-10,0.333057870021445,1,0.993,6.78998057792774e-06,"2","Ncl"
3.93209478096494e-10,0.461812086210337,0.985,0.896,7.72302735929324e-06,"2","Dpysl3"
4.18644038483621e-10,1.2017149899904,0.569,0.346,8.2225875598568e-06,"2","Ank"
4.56259067854702e-10,1.59752602816417,0.282,0.105,8.96138435173421e-06,"2","Odad4"
6.03490134342774e-10,0.411966399924409,0.979,0.924,1.18531497286264e-05,"2","Tubb6"
6.23245309272242e-10,0.410092816416589,0.974,0.924,1.22411611194161e-05,"2","Lrrc59"
6.60820737120014e-10,0.458473825508164,0.969,0.9,1.29791800977742e-05,"2","Eps8"
7.2669871572318e-10,0.433582385469027,0.938,0.839,1.4273089475519e-05,"2","Tnfrsf12a"
8.6890822682377e-10,0.708130338307189,0.682,0.449,1.70662264830457e-05,"2","Sgk1"
8.70138634147492e-10,0.677775400979591,0.749,0.504,1.70903929132909e-05,"2","Isoc1"
8.77682116031875e-10,0.754604941899434,0.615,0.369,1.7238554440982e-05,"2","Hdgfl3"
9.22177822630513e-10,0.364309223879362,1,0.968,1.81124946142859e-05,"2","Anxa3"
9.28029331425511e-10,0.26238297998361,1,0.991,1.82274240985285e-05,"2","Eif2s2"
9.68983566604992e-10,0.294662865500299,0.99,0.994,1.90318062316887e-05,"2","Prdx6"
9.94163468375368e-10,0.514714610735877,0.974,0.928,1.95263646823606e-05,"2","Tnfaip2"
1.02532896947401e-09,1.00639726978564,0.487,0.262,2.0138486289439e-05,"2","Epdr1"
1.20499120267482e-09,0.420751926520825,0.918,0.761,2.36672322117361e-05,"2","Junb"
1.35437552125166e-09,0.284644165877057,1,0.991,2.66012896129039e-05,"2","Sub1"
1.44095618548431e-09,0.602334628500011,0.908,0.695,2.83018204390974e-05,"2","Mrps35"
1.59540869502913e-09,0.686764664236463,0.744,0.533,3.13354221790671e-05,"2","Wnt7b"
1.70011173421318e-09,1.05431199038654,0.487,0.264,3.3391894571681e-05,"2","Ramp2"
1.71397496626303e-09,0.431191568846311,0.979,0.896,3.36641823123723e-05,"2","Htra1"
1.83626881565106e-09,0.916858177045272,0.395,0.183,3.60661558082025e-05,"2","Gstm2"
2.16023017067806e-09,0.941088910159409,0.523,0.293,4.24290807822878e-05,"2","Rgs17"
3.10645497906691e-09,0.696396759189718,0.81,0.63,6.10138822438532e-05,"2","Timm10"
3.40790055040562e-09,0.425945415718845,0.969,0.877,6.69345747105168e-05,"2","Brix1"
4.02188675269911e-09,0.38904517157195,0.985,0.955,7.89938777097633e-05,"2","Tmem14c"
4.46276274551357e-09,0.41060020743341,0.979,0.896,8.76531230846321e-05,"2","Plec"
4.56305929933386e-09,0.376363430689008,0.995,0.928,8.96230476982163e-05,"2","Dap"
6.95793169807422e-09,0.571126709214573,0.851,0.691,0.000136660736481876,"2","Nsun2"
7.14255363843849e-09,1.25565933083674,0.323,0.143,0.00014028689601257,"2","ENSMUSG00000123742"
7.54014106115474e-09,0.996121878165414,0.426,0.217,0.00014809591058214,"2","Chd7"
7.56771750480643e-09,0.505941237549649,0.949,0.886,0.000148637539511903,"2","Pak1ip1"
7.57187416162419e-09,0.432556537111913,0.974,0.867,0.000148719180408461,"2","Txndc5"
7.64750547314237e-09,0.549900177637741,0.862,0.691,0.000150204654997989,"2","Lamb1"
8.05511539603943e-09,1.304269721413,0.297,0.122,0.00015821052149361,"2","Parvb"
8.17506347497329e-09,0.376228000721999,0.979,0.922,0.00016056642171195,"2","Zc3h15"
8.66099789719416e-09,1.00939118471889,0.272,0.101,0.00017011065969879,"2","Mlf1"
8.86451811077171e-09,0.533358473719059,0.841,0.662,0.000174108000213667,"2","Iars1"
9.43087271730536e-09,0.971726200950366,0.467,0.259,0.000185231771040595,"2","Akr1c12"
9.57953841964302e-09,0.342622090666429,0.99,0.963,0.000188151714100209,"2","Phf5a"
1.00928747475954e-08,0.624193958581437,0.831,0.644,0.000198234152917522,"2","Hacd1"
1.01300945095578e-08,0.398485918356469,0.979,0.952,0.000198965186262225,"2","Hnrnpa0"
1.36965356992366e-08,0.360830449096848,0.985,0.931,0.000269013657668707,"2","Gnl3"
1.4429048273444e-08,0.753349803563192,0.708,0.505,0.000283400937138713,"2","Ier5l"
1.46629638260863e-08,0.293459251479384,0.99,0.969,0.000287995272508161,"2","G3bp1"
1.46901568634526e-08,1.30016285425698,0.369,0.183,0.000288529370955073,"2","Loxl2"
1.4699885639785e-08,0.666187223244885,0.759,0.594,0.000288720453851017,"2","Fasn"
1.54948466153567e-08,0.604804387508588,0.831,0.643,0.00030433428237222,"2","Marcksl1"
1.59771487569929e-08,0.945946275208787,0.492,0.29,0.000313807178736098,"2","Cdr2"
1.64101002298776e-08,0.705617642178946,0.713,0.489,0.000322310778615025,"2","Prrx1"
1.64167739103603e-08,1.19415783943563,0.287,0.117,0.000322441856373386,"2","Npr3"
1.66255174052009e-08,0.36648260909686,1,0.933,0.000326541787355551,"2","Rars1"
1.85147633987094e-08,0.714875129466897,0.682,0.447,0.000363648467914051,"2","Dusp9"
1.86053466087906e-08,0.461471462003534,0.938,0.826,0.000365427612743256,"2","Clns1a"
1.97140082959531e-08,0.983577163592861,0.292,0.119,0.000387202836940816,"2","Bmal1"
2.28312335452483e-08,0.262162435527464,1,0.994,0.000448428258062221,"2","Psma2"
2.28659609315668e-08,0.449613027594296,0.903,0.755,0.000449110338656903,"2","Emp3"
2.44011632671069e-08,0.819482386623189,0.497,0.269,0.000479263247729246,"2","Metrnl"
2.67161858800257e-08,0.316191747090936,0.995,0.977,0.000524732606869586,"2","Vdac1"
2.67655471754341e-08,0.397738149837778,0.944,0.854,0.000525702112072701,"2","Idh3a"
2.72799861245873e-08,0.862855004755014,0.533,0.321,0.000535806207473019,"2","Mid1ip1"
2.73590095683824e-08,0.398709787504127,0.959,0.889,0.000537358306932599,"2","Eif4b"
2.79567008998608e-08,0.920889689254532,0.508,0.294,0.000549097562374166,"2","Pxdc1"
2.83077976055262e-08,0.340127197195597,1,0.999,0.000555993452770141,"2","Actg1"
3.02001365045415e-08,0.915941361985009,0.528,0.305,0.0005931608810857,"2","Rgs16"
3.23334859863829e-08,0.565300196868801,0.826,0.66,0.000635061998258547,"2","Qdpr"
3.5673390960873e-08,0.446542169688067,0.933,0.821,0.000700661071862507,"2","Tcof1"
3.66792759814161e-08,0.297453110302959,1,0.982,0.000720417659550993,"2","Uchl3"
3.84980242226669e-08,0.360327859936558,0.99,0.958,0.0007561396937574,"2","Eif3d"
3.97265733166666e-08,0.32552315741233,0.995,0.977,0.000780269626512649,"2","Tpm4"
4.27937698345247e-08,0.330826504332509,1,0.994,0.0008405124333199,"2","Spp1"
4.3570829470852e-08,0.294053387557808,1,0.977,0.000855774661637005,"2","Alyref"
4.72346064400722e-08,1.00068648933704,0.421,0.223,0.000927734905089459,"2","Tle1"
5.07541063912242e-08,0.522723097895664,0.887,0.766,0.000996861403630035,"2","Timp1"
5.53291043912474e-08,0.470879320586955,0.923,0.779,0.00108671893934849,"2","Ddx21"
6.22532031790111e-08,0.828238405377133,0.615,0.439,0.00122271516363896,"2","Klf5"
6.58028765505753e-08,0.308404380946503,0.995,0.972,0.00129243429832985,"2","Zfp706"
6.6396134882985e-08,0.440156091660899,0.892,0.773,0.00130408648523671,"2","Hddc2"
6.89714242315093e-08,1.29963189763514,0.323,0.151,0.00135466774333107,"2","Gm15862"
6.92552353206014e-08,1.09671302690722,0.262,0.105,0.00136024207693193,"2","Socs2"
7.01495252313318e-08,0.5932498755601,0.708,0.545,0.00137780682506859,"2","Rpf2"
1.01630026514924e-07,0.585580632516852,0.667,0.426,0.00199611535077962,"2","Cbr1"
1.06012488561467e-07,0.827745145430356,0.497,0.293,0.00208219128783577,"2","Smarcad1"
1.29473810628804e-07,0.459593212744068,0.897,0.773,0.00254299511456033,"2","Rock1"
1.32046220672608e-07,0.493141532441267,0.877,0.738,0.00259351982023068,"2","Ddx46"
1.38274075954477e-07,0.282150312407804,0.979,0.966,0.00271584112582189,"2","Cbx1"
1.46628419987419e-07,0.840245083108651,0.523,0.328,0.0028799287969729,"2","Hebp2"
1.52037125245536e-07,0.534466203456205,0.795,0.625,0.00298616117694758,"2","Serf1"
1.69351990442266e-07,0.47355796010836,0.626,0.372,0.00332624244427656,"2","Grem1"
1.78330710249225e-07,0.453667659091781,0.908,0.757,0.00350259348000503,"2","Kras"
1.86981927126002e-07,0.349747629029997,0.959,0.934,0.0036725120306818,"2","Txn2"
1.87399988669987e-07,0.804684833317358,0.497,0.297,0.00368072317746721,"2","2010204K13Rik"
1.9107654534881e-07,0.643363600255443,0.692,0.51,0.00375293442719597,"2","Usp39"
1.98831693259091e-07,0.890975741580187,0.364,0.183,0.00390525328730181,"2","Wwc1"
2.00694783591359e-07,1.27716236461794,0.303,0.143,0.00394184624451788,"2","ENSMUSG00000137308"
2.0451214260442e-07,0.527862965914324,0.826,0.679,0.00401682299289341,"2","Prrx2"
2.082363960669e-07,0.655889447266476,0.733,0.555,0.00408997105514999,"2","Pop1"
2.39282424461208e-07,0.315322274606353,0.985,0.944,0.00469974609884258,"2","Hspa9"
2.65475596610066e-07,0.462876426314934,0.933,0.811,0.0052142061930183,"2","2200002D01Rik"
2.97641696894432e-07,0.356171090112217,0.974,0.928,0.00584598056870355,"2","Lman2"
3.19226840851099e-07,0.414462123081176,0.933,0.835,0.00626993438115643,"2","Lap3"
3.43446097677456e-07,0.942040281823292,0.4,0.209,0.00674562480448291,"2","ENSMUSG00000123382"
3.44850851327805e-07,0.283230918922469,0.985,0.94,0.00677321557092943,"2","Mrpl13"
3.54259532989268e-07,1.0911276635555,0.318,0.152,0.00695801148744221,"2","Apln"
3.55499979833549e-07,0.259750650248078,0.995,0.993,0.00698237510391074,"2","Tomm22"
3.93464305531554e-07,0.306795248943682,0.995,0.958,0.00772803242494525,"2","Macroh2a1"
4.12182868555674e-07,0.372349052928286,0.959,0.887,0.008095683721302,"2","Map1b"
4.31753682186014e-07,0.537102036860113,0.81,0.666,0.0084800740718155,"2","Gatm"
4.32433638077702e-07,1.5688232864226,0.251,0.11,0.00849342908548415,"2","ENSMUSG00000122251"
4.56067153248352e-07,0.490951745023492,0.877,0.802,0.00895761495695088,"2","Mthfd2"
4.68490582393721e-07,0.345931034714412,0.969,0.868,0.00920162352879508,"2","Mrto4"
5.14026404923397e-07,0.514893825572105,0.903,0.805,0.0100959926191004,"2","Nop16"
5.45623186851297e-07,0.437696463489979,0.897,0.839,0.0107165850129463,"2","Gar1"
5.64398558354666e-07,0.618800391824082,0.728,0.552,0.011085352084644,"2","Bok"
5.70111827080389e-07,0.253294285608666,1,0.997,0.0111975663956859,"2","Eif3c"
5.7438019211412e-07,0.588348842281211,0.733,0.553,0.0112814013533134,"2","Pwp1"
6.09745359100221e-07,0.752845498141279,0.579,0.4,0.0119760085980874,"2","Rhou"
6.64367724748839e-07,0.261364184030488,0.974,0.975,0.013048846481792,"2","Eif5"
6.73828927154364e-07,0.548725758384915,0.795,0.64,0.0132346739582389,"2","Slc7a5"
6.7521875415107e-07,0.565400652526135,0.764,0.57,0.0132619715502812,"2","Phb1"
6.84165237695474e-07,0.946803504463437,0.559,0.375,0.0134376894335768,"2","Ptgs2"
7.37295561016445e-07,1.07428546101874,0.282,0.13,0.014481222113924,"2","Peg12"
7.54448395820031e-07,0.518715658678809,0.821,0.665,0.0148181209423012,"2","Ltbp1"
7.97433748992128e-07,0.433059431763385,0.933,0.876,0.0156623962639544,"2","Specc1"
8.25788212520956e-07,1.00448193716813,0.313,0.154,0.0162193062821241,"2","ENSMUSG00000126915"
8.66268823123268e-07,1.01929744931974,0.405,0.234,0.0170143859549641,"2","Nrg1"
8.79306803834794e-07,0.338310665424794,0.908,0.76,0.0172704649341192,"2","H2ax"
9.34719977602891e-07,0.276804850154424,1,0.968,0.0183588350800984,"2","Psmd8"
9.69267565090643e-07,0.387264304573945,0.826,0.609,0.0190373842459453,"2","Pimreg"
1.04338762720884e-06,0.893932176148782,0.754,0.546,0.0204931763860089,"2","H2bc4"
1.07082644840561e-06,0.280257784683281,0.99,0.977,0.0210321022731346,"2","Polr2f"
1.08320725161961e-06,0.31639159070648,0.908,0.685,0.0212752736290607,"2","Mfap5"
1.25638835748703e-06,0.500173838878935,0.805,0.681,0.0246767237294028,"2","Pes1"
1.35677108146562e-06,0.315709753963274,0.954,0.937,0.0266483408110663,"2","Galk1"
1.45852939106639e-06,0.267530296677206,1,0.978,0.028646975769935,"2","Mtdh"
1.50216323263895e-06,0.674870446052621,0.554,0.357,0.0295039880522617,"2","Trim16"
1.75549800807034e-06,0.325837444047974,0.979,0.939,0.0344797363765096,"2","Nudt4"
1.84601873869681e-06,0.348171703322507,0.805,0.673,0.0362576540467441,"2","Sox4"
1.88764324061057e-06,0.435689975970046,0.841,0.706,0.0370752008888322,"2","Eif5a"
1.89158397947167e-06,0.409198079408876,0.923,0.833,0.0371526009408032,"2","Bzw2"
1.97971707795922e-06,0.753098940200774,0.508,0.321,0.0388836231281971,"2","Heatr1"
2.04060682437532e-06,0.494667017344706,0.723,0.534,0.0400795586375557,"2","Polr3h"
2.12539598151385e-06,0.414694132661507,0.918,0.818,0.0417449024729135,"2","Mbnl2"
2.27838652156839e-06,0.539895517965365,0.759,0.57,0.0447497896701247,"2","Nr2c2ap"
2.45256645149374e-06,0.559000387238127,0.697,0.504,0.0481708576737886,"2","Dis3"
2.46786246700312e-06,1.09410785226833,0.256,0.119,0.0484712867144082,"2","Sinhcaf"
2.50647186508085e-06,0.365926947936437,0.908,0.854,0.049229613902053,"2","Cyrib"
2.53872086504245e-06,0.673463551034255,0.6,0.428,0.0498630165102988,"2","Arhgap29"
2.71990350886377e-06,0.808446532360593,0.497,0.327,0.0534216248175933,"2","Mrps27"
2.76846453534005e-06,0.570719257484064,0.744,0.583,0.054375411938614,"2","Chd1"
2.77969929031027e-06,0.28885605090452,0.979,0.96,0.054596073760984,"2","Eif3l"
2.85893115286273e-06,0.414696836734294,0.903,0.76,0.0561522667733768,"2","Nop56"
2.93783377215174e-06,0.631699537940799,0.667,0.518,0.0577019931188323,"2","Errfi1"
2.95926356318286e-06,0.4113570910686,0.892,0.763,0.0581228956444745,"2","Rrp7a"
3.00569413145493e-06,0.499494235621396,0.692,0.498,0.0590348384359062,"2","Hes1"
3.00974815548643e-06,0.294404058267774,0.99,0.955,0.059114463521909,"2","Ddx1"
3.05953972887185e-06,0.317324929926516,0.985,0.941,0.060092419814772,"2","Zranb2"
3.1469585677774e-06,0.643156216282238,0.513,0.31,0.061809413229716,"2","Cpox"
3.61557729403332e-06,0.738158954328689,0.554,0.378,0.0710135536321085,"2","Fbxo17"
3.66354846701277e-06,0.676555265587991,0.579,0.404,0.0719557554405978,"2","Thoc1"
3.7710786779323e-06,0.400406073344696,0.79,0.586,0.0740677563132682,"2","Mrpl22"
4.21806248082465e-06,0.341675532546712,0.954,0.848,0.0828469651858769,"2","Dnttip2"
4.27150791476668e-06,0.266139285102787,0.979,0.949,0.0838966869539324,"2","Dnajc15"
4.42335722024411e-06,0.575699950914523,0.697,0.512,0.0868791591628146,"2","Myc"
4.73934811365718e-06,0.756028994960973,0.472,0.281,0.0930855363003407,"2","Mtpap"
4.79289537604708e-06,0.535629142462929,0.738,0.577,0.0941372580809407,"2","Pcbp4"
4.85842924713725e-06,0.316763426993379,0.969,0.94,0.0954244088430228,"2","Ifrd1"
4.87593795196931e-06,0.278010688479537,0.995,0.93,0.0957682973146292,"2","Srm"
5.11442619200099e-06,0.831431444465682,0.354,0.193,0.100452444837092,"2","Ccdc71l"
5.21698272476779e-06,0.336518246213207,0.969,0.881,0.102466757697164,"2","Cks2"
5.28085602525419e-06,0.333479790565683,0.969,0.899,0.103721293192018,"2","Guk1"
5.34593340396563e-06,0.55354913272506,0.703,0.556,0.104999477987289,"2","Dimt1"
5.39372445486699e-06,0.424380029426465,0.867,0.761,0.105938142018043,"2","Tfg"
5.77633963025283e-06,0.329745387120388,0.949,0.878,0.113453086677796,"2","Eif3b"
5.92050894977909e-06,0.261318003344142,0.969,0.939,0.116284716282611,"2","Prmt1"
5.92155521554811e-06,0.483604070386066,0.851,0.7,0.11630526598858,"2","Cdk6"
6.06923549994828e-06,0.642676657588958,0.508,0.313,0.119205854454484,"2","Hspe1-rs1"
7.0786473034141e-06,0.371831860923014,0.851,0.72,0.139031711686356,"2","Klf6"
7.4223229868485e-06,0.291397154692098,0.954,0.941,0.145781845784691,"2","Emc8"
7.42894917722206e-06,0.365096690777883,0.913,0.792,0.145911990789819,"2","mt-Atp8"
7.52749160935507e-06,0.474162982297652,0.779,0.592,0.147847462699343,"2","Nes"
8.10745836054614e-06,0.519059965709177,0.81,0.685,0.159238589659487,"2","Gtf3c6"
8.26646943620409e-06,0.362252108606206,0.959,0.878,0.162361726196485,"2","Med10"
8.7585765150982e-06,0.412201266559011,0.805,0.643,0.172027201333044,"2","Snhg15"
9.3456922182999e-06,0.35049139294666,0.944,0.867,0.183558740859628,"2","Dnajc21"
9.82221982211197e-06,0.545220536534639,0.646,0.441,0.192918219526101,"2","Mtres1"
1.00028614977751e-05,0.441975114893278,0.862,0.712,0.1964662026778,"2","Utp18"
1.01831262655682e-05,0.298032379035202,0.974,0.9,0.200006782982026,"2","Mybbp1a"
1.020113922078e-05,0.489337946296544,0.728,0.587,0.20036057543534,"2","Dus1l"
1.04237627915775e-05,0.328421065679479,0.944,0.883,0.204733124989375,"2","Arglu1"
1.07015575534658e-05,0.524760441964546,0.738,0.612,0.210189291907622,"2","Pim3"
1.10538222617724e-05,0.474059224503211,0.79,0.649,0.217108123043472,"2","Cars1"
1.12116343812126e-05,0.302233211842703,0.969,0.903,0.220207710881396,"2","Glrx5"
1.16372574632792e-05,0.681596731333176,0.395,0.233,0.228567373836267,"2","C130089K02Rik"
1.2238333547255e-05,0.674827442540314,0.544,0.37,0.240373109201635,"2","Qrich1"
1.22975830748918e-05,0.672476134871116,0.462,0.288,0.241536829173951,"2","Wdr4"
1.2361932668671e-05,0.373978718372716,0.815,0.725,0.242800719545368,"2","Polr2h"
1.28334705098883e-05,0.985801122542908,0.338,0.187,0.252062194284715,"2","Spry4"
1.35479442829142e-05,0.493593960644255,0.61,0.42,0.266095173660717,"2","Prep"
1.49237819150957e-05,0.552044774795833,0.697,0.534,0.293118000594395,"2","Loxl1"
1.49324394572862e-05,0.507786180660257,0.59,0.392,0.293288043380558,"2","Smyd5"
1.50856469694686e-05,0.282071321807918,0.995,0.95,0.296297192127332,"2","Pdcd6"
1.54037318962469e-05,0.370036134197685,0.918,0.767,0.302544698174184,"2","Ak6"
1.54473415741333e-05,0.438442297597983,0.492,0.299,0.303401235857551,"2","Ramp3"
1.55805738138705e-05,0.255001486869162,0.99,0.963,0.306018050278231,"2","Cct6a"
1.57382191788188e-05,0.482438168471134,0.774,0.633,0.30911436289118,"2","Btg3"
1.68234850638012e-05,0.394621506902286,0.887,0.755,0.330430070138119,"2","Ftsj3"
1.69872015291795e-05,0.276308173696123,0.979,0.952,0.333645625234615,"2","Hnrnpm"
1.76764832002963e-05,0.78276723242689,0.282,0.141,0.34718380653702,"2","Eomes"
1.84295727305475e-05,0.467999841900933,0.759,0.586,0.361975238000683,"2","Pgrmc1"
1.86624023148317e-05,0.512944796326376,0.667,0.51,0.36654824386561,"2","Ppp5c"
1.95169163797723e-05,0.352121277051353,0.949,0.854,0.383331754615107,"2","Med21"
2.03002249295554e-05,0.416158018407478,0.754,0.583,0.398716717841398,"2","F2r"
2.13004205469768e-05,0.546276014952924,0.503,0.322,0.418361559963171,"2","Smim36"
2.24064727767933e-05,0.347623218869512,0.918,0.886,0.440085531808997,"2","Erh"
2.306144340384e-05,1.07903819257656,0.256,0.129,0.452949809894822,"2","E230016M11Rik"
2.47878319645734e-05,0.386475864993944,0.836,0.666,0.486857807616187,"2","Bin1"
2.58353581984194e-05,0.503689954884919,0.544,0.354,0.507432270375155,"2","Net1"
2.60827651562643e-05,0.503646084636004,0.733,0.594,0.512291590434188,"2","Wdr70"
2.61650280646062e-05,0.437278723580464,0.728,0.577,0.51390731621693,"2","Dkk2"
2.72315216100435e-05,0.885265011166316,0.251,0.122,0.534854315942865,"2","Smpd2"
2.73382346262199e-05,0.281109259845066,0.949,0.898,0.536950266293585,"2","Snhg6"
2.88591748937049e-05,0.284775935481168,0.933,0.849,0.566823054087258,"2","Samm50"
2.93016493077225e-05,0.850915617788123,0.333,0.193,0.575513694052977,"2","Aldh5a1"
3.05679097514687e-05,0.892336238895546,0.354,0.214,0.600384315428596,"2","Il2rg"
3.11283978954257e-05,0.784025551673457,0.313,0.168,0.611392863064056,"2","Etv5"
3.22987616159334e-05,0.383099159453681,0.774,0.59,0.634379976898548,"2","Pdlim4"
3.28705189183132e-05,0.256583168774618,0.995,0.952,0.645609862074589,"2","Eif2s1"
3.5477688318937e-05,0.458915155335661,0.785,0.622,0.696817276272242,"2","Tma16"
3.60336023188375e-05,0.956810512784988,0.251,0.129,0.707735983144287,"2","Efnb2"
3.70668385775447e-05,0.308971001096104,0.949,0.887,0.728029776501556,"2","Ndufaf2"
3.72688785011386e-05,0.764214729867281,0.4,0.258,0.731998042640862,"2","Fyn"
3.91139048777274e-05,0.66127580776268,0.574,0.42,0.768236205703444,"2","Gm15417"
3.92825112891009e-05,0.431811662839797,0.785,0.654,0.771547804229231,"2","Rras2"
3.95967672757401e-05,0.308530688413835,0.964,0.914,0.777720106062811,"2","Lyar"
4.14059341242675e-05,0.677559028581824,0.492,0.338,0.813253952134738,"2","Tpbg"
4.23773611636171e-05,0.418507278765337,0.846,0.717,0.832333750614603,"2","Nob1"
4.29577182570375e-05,0.278333521415717,0.949,0.93,0.843732544286473,"2","Scaf11"
4.32188521157197e-05,0.373342838103,0.703,0.539,0.848861474404851,"2","Impact"
4.35133459625776e-05,0.407568494569873,0.8,0.646,0.854645628050987,"2","Ppan"
4.51418222086576e-05,0.636429450966574,0.441,0.272,0.886630530000244,"2","Smad7"
4.75095633022183e-05,0.42115833777956,0.672,0.533,0.933135332818871,"2","Wdr77"
4.84784869333e-05,0.34767488140109,0.959,0.906,0.952165961856945,"2","Atf4"
4.89368209678309e-05,0.409389653353099,0.8,0.673,0.961168100629166,"2","Ptcd2"
4.91316190638947e-05,0.648711664328491,0.636,0.47,0.964994130033955,"2","Slc16a1"
5.00016526270325e-05,0.284551475601988,0.938,0.868,0.982082459247545,"2","Eif4e"
5.00492556648425e-05,0.658259500780723,0.503,0.335,0.983017430513172,"2","P4ha2"
5.07270171563814e-05,0.854260353441506,0.308,0.179,0.996329343968486,"2","Bhlhe41"
5.12083135143116e-05,0.349404691523514,0.938,0.865,1,"2","Akt1"
5.13985746663932e-05,0.874605786383143,0.369,0.223,1,"2","Ttc39c"
5.14284970113635e-05,0.722847392453853,0.467,0.316,1,"2","Scrib"
5.14694257920309e-05,0.567594249343729,0.579,0.416,1,"2","Cul2"
5.18440874463188e-05,0.414358691678986,0.769,0.676,1,"2","Ppa2"
5.49858574331381e-05,0.572093756032152,0.569,0.411,1,"2","Sigirr"
5.52153918342783e-05,0.671439147788672,0.574,0.436,1,"2","Prkg2"
5.62123277386664e-05,0.488303107359445,0.667,0.501,1,"2","Galnt7"
5.75076113075124e-05,0.29150721224277,0.938,0.878,1,"2","Ruvbl1"
5.87628543542508e-05,0.743979823537369,0.303,0.167,1,"2","Abtb3"
5.91199672360742e-05,0.365925370338703,0.903,0.779,1,"2","Bnip2"
5.9334038426601e-05,0.822156982248216,0.308,0.177,1,"2","L3hypdh"
6.01472888763117e-05,0.385995761844259,0.733,0.551,1,"2","Cdc40"
6.16347051841016e-05,0.393023166726853,0.723,0.571,1,"2","Utp23"
6.16960296552867e-05,0.312093080781208,0.851,0.772,1,"2","Chd3"
6.28904265341995e-05,0.562973391961208,0.61,0.464,1,"2","Pam"
6.28988615065041e-05,0.298590400855072,0.482,0.303,1,"2","Lsp1"
6.35069784845646e-05,0.539803921380458,0.662,0.518,1,"2","Aggf1"
6.51000066739283e-05,0.629321901336392,0.359,0.215,1,"2","Zfp703"
6.66214091127905e-05,0.459585614673306,0.846,0.716,1,"2","Stard3nl"
6.69961137280488e-05,0.346140141561723,0.903,0.826,1,"2","Dhx15"
6.76431854119947e-05,0.2583109534581,0.933,0.899,1,"2","Mrpl32"
6.88547310782087e-05,0.492676745349888,0.703,0.565,1,"2","Gnb4"
7.5185991367968e-05,0.292101769997761,0.815,0.695,1,"2","Txnrd1"
7.6889991028843e-05,0.552915001072698,0.554,0.382,1,"2","Aen"
7.7908147908157e-05,0.564807278981277,0.492,0.324,1,"2","Syne2"
8.01829877272455e-05,0.443060075025082,0.636,0.466,1,"2","Ube2o"
8.48657621013703e-05,0.631582670117864,0.369,0.23,1,"2","A830082K12Rik"
8.77476957211152e-05,0.506557798521852,0.554,0.376,1,"2","Pja1"
8.90811741130287e-05,0.356645015921518,0.846,0.719,1,"2","Lars1"
8.99809659111459e-05,0.310452959051985,0.918,0.823,1,"2","Ube2e3"
9.24319971275316e-05,0.50444727061028,0.708,0.568,1,"2","Slc1a5"
9.28379515323984e-05,0.467210492300898,0.8,0.688,1,"2","Adsl"
9.40654329649756e-05,0.434193169968015,0.744,0.633,1,"2","Wac"
9.44621400468168e-05,0.289855441104158,0.964,0.914,1,"2","Sfpq"
9.85165658456681e-05,0.343192969282243,0.754,0.637,1,"2","Epb41l4aos"
0.000101716641354013,0.353441436528902,0.846,0.714,1,"2","Smarce1"
0.000103920684860399,0.439418520356229,0.81,0.707,1,"2","Thoc3"
0.000105376123011535,0.540769965665538,0.631,0.473,1,"2","Rcc1"
0.00010676905239824,0.626824412920657,0.39,0.237,1,"2","Osbpl1a"
0.000107906648172822,0.534570838068404,0.574,0.406,1,"2","Dera"
