"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Chmp1b",13.101036228397,-0.053256784091203,0.480353447713837,-0.11086999446901,0.911719439821667,NA
"Mppe1",2.24066501067263,0.0461353372408833,1.06697470088686,0.043239391901735,0.965510704241123,NA
"ENSMUSG00000127544",0.150708947846776,0.577741462494567,4.40735632396697,0.131085716703421,0.895707500078803,NA
"Impa2",37.0303657501941,-0.69206301558105,0.312299525129906,-2.21602327218773,0.0266899083549723,NA
"B430212C06Rik",0.167806713407207,0,4.40735632396697,0,1,NA
"ENSMUSG00000129688",0.333392510947963,-0.348802414970319,2.95610747181035,-0.117993820690392,0.906072554054767,NA
"Afg3l2",35.3470931677259,0.2295212383364,0.27275155145515,0.841502961621618,0.400066226581125,NA
"Prelid3a",2.58231500147228,0.507880443919202,1.09835627038166,0.462400459317925,0.643794169997278,NA
"Spire1",19.1934080405251,-0.250868836344087,0.403658754008618,-0.621487416915356,0.534278971116549,NA
"Gm17669",0.326076196905546,-0.309685818908995,3.32283517418939,-0.0931992719092795,0.925745252805308,NA
"ENSMUSG00000128866",0.502067469585245,-1.33893349689368,2.21670213592481,-0.604020483940696,0.54583002358308,NA
"Cep76",4.62516828832776,0.475053272117502,0.734702709409238,0.646592514269458,0.517895704071955,NA
"4930549G23Rik",4.58357301147058,0.38629445086965,0.977190327407529,0.395311373879931,0.692613106437082,NA
"Ldlrad4",6.93562929000413,0.0316386395452446,0.616764971788231,0.0512977244046664,0.959088281381099,NA
"Gm56501",0.761535039043707,-1.30968051151091,2.07153092944275,-0.632228316215977,0.527237696859592,NA
"Gm41764",2.17920720653654,-0.320590793890808,1.2337053989131,-0.259860088294377,0.794971698795143,NA
"Fam210a",15.5548276508157,0.218724541612601,0.445481259284599,0.490984832816204,0.623437175002791,NA
"ENSMUSG00000127959",0.300509193144308,2.50130769380016,3.36145977413937,0.74411352860546,0.456807795433781,NA
"ENSMUSG00000128010",0.967374360346389,0.956843702462383,1.77090618667444,0.540313038410706,0.58898116812206,NA
"ENSMUSG00000127932",4.92007044887005,1.28981485962192,0.785962678531306,1.64106374876749,0.1007841828306,NA
"Ccdc68",1.25276084425931,-1.17433954350233,1.68850953645771,-0.695488842761267,0.486749000912835,NA
"Rab27b",6.14485437143576,-0.430468195119972,0.678489725483848,-0.634450573017881,0.525786813832869,NA
"Dynap",12.4952112314634,0.64014349999647,0.520171662762159,1.23063893291928,0.218457937114788,NA
"4930503L19Rik",14.3667097687171,-0.055440957373538,0.417386439386361,-0.132828841912179,0.894328743917501,NA
"Stard6",1.21885622499426,0.970358718648505,1.85057774438311,0.524354473403642,0.600032015438667,NA
"Poli",4.63546131434006,0.540457485383577,0.810835266724084,0.666544127473784,0.505063368093123,NA
"Gm8934",0.482416657124311,0.0719759520367227,2.66483806331083,0.027009503139301,0.978452154388559,NA
"ENSMUSG00000135986",0.0478839672756286,0.57775080393458,4.40735632396697,0.131087836214377,0.895705823421424,NA
"Mex3c",11.9980554156151,0.612652437992911,0.530026862046282,1.15588941214722,0.24772639396312,NA
"Smad4",4.32014831887725,-0.850384559253223,0.876556479009821,-0.970142346348107,0.331975543733189,NA
"Gm32548",0.0944865871430276,-0.291518614490432,4.37007133784021,-0.0667079761298605,0.946814184425194,NA
"Elac1",2.58636101019146,0.146022992270974,1.04668647414256,0.139509772867368,0.88904733382886,NA
"ENSMUSG00000125520",0.366968409058064,2.50132153485147,2.88230524609976,0.867819790508371,0.385492994150659,NA
"Cxxc1",20.8505193747906,-0.111028363661074,0.365614439541834,-0.303676090583863,0.761374675231164,NA
"Mbd1",12.5195804935277,-0.0741388658869035,0.478341880846245,-0.154991375113847,0.876828116802099,NA
"ENSMUSG00000129746",0.830325174105894,1.59338089361471,2.05994010360609,0.773508361153496,0.439221582395398,NA
"Lipg",8.19454514248739,0.360665614542928,0.5905962526195,0.610680499483786,0.541411118311097,NA
"Dym",17.029762630491,0.108563125221501,0.391462887202518,0.277326737145679,0.781529231124839,NA
"Gm20544",4.09145269969485,0.452849553175246,0.988537982069775,0.458100307109173,0.646880378303091,NA
"Smad7",26.7475121308896,0.000420930329874828,0.335262960849883,0.00125552291493156,0.998998237913628,NA
"Ctif",2.61931706265342,-0.447346483725397,1.13351911710907,-0.39465279144679,0.693099147399832,NA
"Gm10532",0.144633124098289,0.577741462494567,4.40735632396697,0.131085716703421,0.895707500078803,NA
"ENSMUSG00000139170",0.311807941628736,0.577753619860377,3.02184870647794,0.191192106547838,0.848375087608664,NA
"Gm20570",0.236383442672322,-0.352343213774178,3.65288919540388,-0.096456036557994,0.923158388806211,NA
"ENSMUSG00000140535",0.33112180687143,-0.322006123290532,2.68863003197545,-0.119765873125333,0.904668616606727,NA
"Smad2",32.6041476021384,0.163996084334277,0.291577751962518,0.562443750356365,0.573813717850474,NA
"ENSMUSG00000131130",1.21205988724993,-0.0388608789658707,1.63288856558128,-0.0237988554669295,0.981013052997055,NA
"Katnal2",1.90671646405785,1.53038944908851,1.11989582861937,1.36654625365933,0.17176757350767,NA
"Gm56494",4.15395945203973,-0.393188301833658,0.851534347138044,-0.461740977513285,0.644267081532013,NA
"Pias2",29.9767299008885,0.217752205332508,0.311521842487153,0.698994984088436,0.484555165511163,NA
"Ark2n",13.4363103030626,0.458935475575483,0.453827526955737,1.01125526398544,0.311894271540224,NA
"ENSMUSG00000134021",0.118583026076291,0.577741462494567,4.40735632396697,0.131085716703421,0.895707500078804,NA
"ENSMUSG00000133985",0.229774309377979,-0.322895740865453,3.68096947007298,-0.0877202985492435,0.930098985904402,NA
"ENSMUSG00000125724",1.43589076429281,3.30478365723263,1.69761044499158,1.94672674581065,0.0515675033320885,NA
"Pstpip2",1.00453459182117,0.537386675870784,1.57778282984828,0.340596098337856,0.733407667089529,NA
"F830208F22Rik",1.32520462363086,-0.182745579280721,1.42936368125477,-0.127851002286764,0.898266887229184,NA
"Epg5",2.09257324745571,0.0888603170901595,1.15655191554974,0.0768321040287428,0.938757110894019,NA
"ENSMUSG00000132572",1.1366238365906,3.07008066256151,2.00020588849543,1.53488232397458,0.124812736136261,NA
"Slc14a1",34.1096285132338,0.816241580465705,0.365158157219135,2.23530972628901,0.025397021969316,NA
"ENSMUSG00000132614",0.118681612407195,0.577741462494567,4.40735632396697,0.131085716703421,0.895707500078803,NA
"Gm6133",2.80585508291853,-0.658992436540286,1.14766592410497,-0.574202320291257,0.565830899372981,NA
"Setbp1",8.9879067565661,0.0779632044341062,0.534079253738817,0.145976844987566,0.883939667623808,NA
"ENSMUSG00000138331",0.241748913101735,-0.903315375788483,3.12484403916674,-0.289075347270566,0.772523718636092,NA
"Pard6g",18.9932525454551,-0.114548643007703,0.38167289316729,-0.300122552736529,0.76408367709982,NA
"Adnp2",5.21518244994221,0.11954841492079,0.722856368471684,0.165383359869331,0.8686422502238,NA
"Rbfa",1.21182588360174,-0.609126325521411,1.61867190434087,-0.376312410123315,0.706684654300085,NA
"Slc66a2",12.3780972872461,-0.145061581752887,0.472965992816252,-0.306706156375271,0.759067043388999,NA
"Ctdp1",11.2228803910429,-0.137627341250377,0.502398258302268,-0.273940721282464,0.78413017705522,NA
"Gm9456",1.7758145654055,-1.94534392219949,1.50156036071869,-1.29554826638364,0.195131162305474,NA
"Nfatc1",8.1183128365506,-0.916068756338093,0.622744143366287,-1.4710194645689,0.141285852985688,NA
"Atp9b",21.96126743929,0.0144138132341784,0.365921088647432,0.0393904961516613,0.968579057002711,NA
"Gm47272",0.297711362352504,-0.35124478030197,3.38446312511416,-0.103781535598832,0.917342719791491,NA
"B020010K11Rik",0.32679863995364,1.53954689455071,2.97825144560078,0.516929790070209,0.605205171161011,NA
"Rpl21-ps8",37.6408336802388,0.144718310301604,0.291885397154348,0.495805243127931,0.620031825308798,NA
"Zfp236",5.53720526883784,0.0627150659889023,0.742848984528414,0.0844250544795669,0.932718487799683,NA
"Gm10524",0.425226014759108,0.961122600712552,2.60301049897792,0.369235007346279,0.711952564473375,NA
"ENSMUSG00000126788",0.148980331143453,0.577741462494567,4.40735632396697,0.131085716703421,0.895707500078804,NA
"4930445N18Rik",0.25859554503654,-0.302385884967624,3.13662268283931,-0.0964049283396436,0.923198978108495,NA
"Zfp516",10.7524855058926,0.339634623324853,0.572705606719391,0.593035268626702,0.553157549404592,NA
"Tshz1",30.742188251257,0.00806588700085769,0.331243688761972,0.0243503114912289,0.980573182244719,NA
"Ptgr3",9.42154089103275,0.356472525649817,0.592355794580744,0.601787859443698,0.547315357479393,NA
"Gm31854",0.471263436762624,2.43412679343402,2.96779080558335,0.820181391779588,0.412112708357591,NA
"Zfp407",5.28535776346759,0.653215960514275,0.735552989525269,0.888061050415777,0.374507912550669,NA
"Gm37216",0.391254065411073,-0.294596427524694,3.18811430881728,-0.0924046000201239,0.926376584779983,NA
"Gm56492",1.69894104083832,1.20175700402132,1.37342363495747,0.87500824467648,0.38156941971031,NA
"Cndp1",1.89552340904104,2.52538693361431,1.45380877372963,1.73708329406737,0.0823724696697683,NA
"Gm7289",0.251805311714601,0.577739192657159,4.08580402242388,0.141401591825351,0.887552696811362,NA
"Cndp2",31.2169031561723,0.120775928995427,0.300957634433789,0.401305417032037,0.68819527581122,NA
"Gm2390",0.343147143877802,3.36452039053462,3.16893091291492,1.06172096615378,0.288362378327302,NA
"Fbxo15",0.407682847107933,0.65697248778769,2.54444584309626,0.258198652398213,0.796253597906188,NA
"Timm21",26.5076891993893,-0.206484921024794,0.334852858241395,-0.61664374647786,0.537469733038876,NA
"Gm5826",0.438909783572745,3.46195361737038,2.9881917073829,1.15854468400303,0.246641827708039,NA
"Socs6",25.6584330593616,0.295412727955041,0.334372869791959,0.883482945667338,0.376975392940923,NA
"Rttn",5.95959880210822,-0.381350426959131,0.724029665489136,-0.52670552759948,0.598398096458479,NA
"Eif3s6-ps2",0.290575621406586,0.577745201280666,3.45775198168572,0.167086940978053,0.867301641158386,NA
"Gm50438",0.591860078706417,-0.341944586894063,2.12118715423121,-0.161204345506229,0.871932458663669,NA
"Gm45871",1.24422021056372,-0.46893523815828,1.47943153764996,-0.316969880811904,0.751266456372962,NA
"ENSMUSG00000121679",0.251003329893161,1.53953934806681,3.56823960118988,0.431456269795736,0.666136642909091,NA
"Ighmbp2",6.24199240891425,-0.821357058501189,0.747365428753433,-1.09900328126118,0.271766634669462,NA
"Cpt1a",4.42288156946525,0.687009650874685,0.80669048832999,0.851639706694611,0.394414094291471,NA
"Tesmin",0.286363004812831,-1.29035502634498,3.87351758659841,-0.333122284202182,0.739041978770209,NA
"Ppp6r3",17.3282658598611,-0.292126367449757,0.414676706687595,-0.704467752199634,0.481141525755538,NA
"Lrp5",4.17411770577637,-1.26112547812787,0.882793263127322,-1.42856264405586,0.15312997742465,NA
"ENSMUSG00000125522",0.291254776352882,-0.322411490958139,3.02782450607095,-0.106482885752357,0.915199233394892,NA
"ENSMUSG00000135862",0.54181212808206,-0.66052232534171,2.27410418350412,-0.290453854371757,0.771469048642472,NA
"Gm36608",1.09209901146736,-0.270088785263317,1.52465900175295,-0.177147011202365,0.859392916210141,NA
"ENSMUSG00000135905",0.706732777295671,3.43357117429339,4.30799410385508,0.797023183300276,0.425437567217173,NA
"Gm36787",1.87277336536507,0.963560819890434,1.25434805571249,0.76817659620249,0.442382275757314,NA
"Kmt5b",15.7252102058985,-0.000893428424447149,0.468755541497017,-0.0019059581068501,0.99847926637373,NA
"Gm16066",0.232285535561561,-0.302079285064873,3.24649704381621,-0.0930477622458523,0.925865616994853,NA
"ENSMUSG00000134049",0.219679389944116,0.577745797873844,3.73222194825964,0.154799421332178,0.876979447421576,NA
"Tcirg1",33.7977123073625,-0.106196620274113,0.298752934356191,-0.355466367227374,0.722240236896318,NA
"Aldh3b1",8.10781275819622,0.466671535994291,0.57323945677971,0.81409527986073,0.41559036971954,NA
"Unc93b1",15.6710468574847,0.0854249363663909,0.421941642023781,0.202456756713234,0.839559661489062,NA
"Acy3",3.94376535254583,-0.695965010950792,0.991139568985858,-0.702186687655815,0.482562746509006,NA
"Gm16312",2.77728527057904,-2.22452976062596,1.27075699835924,-1.75055479804416,0.0800226272154338,NA
"Gm49405",7.05576760447034,0.16411072933596,0.616859087228086,0.266042492902888,0.790206483277969,NA
"Doc2g",2.73419284864436,0.423132082652055,0.980660050690629,0.431476822527913,0.666121701733832,NA
"Gstp2",0.602758362391526,0.966420513876778,2.07257757838337,0.466289186931471,0.641008517576809,NA
"Gstp3",0.494207711805477,2.43665616894515,2.42628272317014,1.00427544806545,0.31524586441062,NA
"ENSMUSG00000135122",37.4487802474961,-0.158865752754759,0.33980611117718,-0.467518821849336,0.640128729098523,NA
"Pitpnm1",21.7858912127597,-0.362102935590237,0.369499571108913,-0.979982018662491,0.32709499466309,NA
"Cabp4",1.54003185778655,-1.53411308534022,1.60918328028075,-0.953348884579866,0.340413330824046,NA
"Coro1b",1.60101007799017,-0.789127126377361,1.45314572578481,-0.543047481319308,0.587097111178235,NA
"Rps6kb2",14.0482262200019,0.607769850756429,0.441610662617955,1.37625719259913,0.168742020943164,NA
"Carns1",0.546408163203464,-1.64185898802927,2.10349100294229,-0.780540057329786,0.435073058953758,NA
"Gm17552",0.343689431667878,0,3.28688526558115,0,1,NA
"Tbc1d10c",1.731865193216,0.113967828189627,1.3271999812386,0.0858708783911134,0.931569061655392,NA
"Rad9a",9.77609432036846,-0.334796160620474,0.549927352817113,-0.608800705957639,0.54265654562849,NA
"Gm30082",0.402067826543983,-1.35398432166177,3.10360520854984,-0.436261776443667,0.66264681118318,NA
"ENSMUSG00000135663",0.221408006647439,0.577745981732885,3.72231194092136,0.155211597228436,0.876654505820431,NA
"Clcf1",5.45100653942865,0.468001921634142,0.702912882864738,0.665803591089111,0.505536649237282,NA
"1500032F14Rik",0.679887900036328,1.55477735871481,2.13614880589437,0.727841316309354,0.46671072959743,NA
"Ssh3",0.84267129463168,-0.0266550911627273,1.67833872559377,-0.0158818305007514,0.987328665335556,NA
"Ankrd13d",0.90028250929498,0.0996441363291811,1.66531906593634,0.0598348618996658,0.952287159526709,NA
"ENSMUSG00000127267",1.49692041664706,0.262373051123159,1.62921300244603,0.161042816825819,0.872059677783999,NA
"Rhod",37.0012360418762,-0.16442322148958,0.274173832625894,-0.599704282187764,0.548703333883509,NA
"A930001C03Rik",1.20472006242609,0.319256557289658,1.35540206390724,0.235543803415299,0.813786684814379,NA
"Syt12",0.95843885569731,-2.11724465484316,1.79491319453834,-1.17958052862146,0.238167090975606,NA
"Pcx",7.57770759574225,0.285537529847652,0.581147924190851,0.491333648391181,0.623190484805412,NA
"Lrfn4",12.7174511404928,0.137810552596506,0.528981690805578,0.26052045844278,0.794462336444821,NA
"Top6bl",0.575915899133057,-0.891839461548437,2.19762135671328,-0.405820346996561,0.684874607333166,NA
"Sptbn2",0.450320797841427,1.57953847327201,2.41618234456879,0.65373314097033,0.513283747825754,NA
"Gm21992",0.366139717076632,-0.321905067883553,2.62168299783301,-0.1227856564465,0.902276832804607,NA
"Rbm4b",27.0934283610253,0.0465576676786522,0.335726929181908,0.138677191585742,0.889705242400837,NA
"Rbm4",3.69896585764108,-0.849728907840809,0.98746090987761,-0.860519033554582,0.389502996125253,NA
"Rbm14",26.9090614892904,0.0731562413372766,0.314749291912259,0.232427024355848,0.816206361169412,NA
"ENSMUSG00000128095",0.578641242981221,1.57737881529748,2.30843962281839,0.683309539355269,0.494411267590469,NA
"Zdhhc24",4.00889602865868,0.220520454458235,0.934764017610789,0.235910294260015,0.813502280018198,NA
"Bbs1",0.746431227741095,1.53955548560113,2.17996507748412,0.706229426105265,0.480045473675071,NA
"Peli3",0.37378223949379,-0.304589617443169,2.58627498266737,-0.1177715515498,0.906248671218056,NA
"Gm56654",7.36278919774358,-0.0832737612884739,0.610094171026553,-0.136493291106775,0.891431327838256,NA
"Slc29a2",3.00827937967766,-0.150589574660835,0.970232137295336,-0.155209839864329,0.876655891205991,NA
"ENSMUSG00000140864",0.655931918668767,0.0624429829225768,2.02276908389228,0.0308700500812588,0.975373175107536,NA
"B4gat1",0.433627356631797,2.4648020546008,2.69122238152368,0.915867106160624,0.359736601304751,NA
"Rin1",12.0598495692968,-0.0951140106719631,0.484103782587919,-0.196474421586841,0.844238851105157,NA
"Cd248",14.5608733702868,0.363817879694038,0.42587886346335,0.854275501571932,0.392952357913586,NA
"Tmem151a",3.55313977919005,0.282203674983968,0.943485560702653,0.299107571687477,0.764857969233402,NA
"Cnih2",1.01076579287098,-1.62266275382771,1.86828023431303,-0.868532848566144,0.385102697760293,NA
"Klc2",5.87571496995871,-0.63171746199901,0.755899354758267,-0.83571636623639,0.403314485876402,NA
"Gm10817",0.363073857439698,-0.329371999080515,2.88230734968881,-0.114273725567843,0.909020809999684,NA
"Pacs1",20.4032975428142,-0.238722926274865,0.426600264906505,-0.559593947573344,0.575756434122417,NA
"Gm50203",1.5345834317236,0.54172052889897,1.63434618771672,0.331460086590214,0.740296984851806,NA
"D330050I16Rik",5.84316170000174,-0.464466794636864,0.719888094692474,-0.645193048838066,0.518802090254368,NA
"Gm56655",4.55000429731252,-0.291867537344283,0.805477971021291,-0.362353221124365,0.717088091717279,NA
"4930481A15Rik",1.24908738174485,1.10731215560334,1.62797538153394,0.68017745732739,0.496392104224417,NA
"Gm25432",0.855317700806937,-0.679923727819719,1.95531805301572,-0.347730501833736,0.728042587375811,NA
"ENSMUSG00000132321",1.4173118892795,-1.17294102864979,1.58031448999317,-0.742220004990816,0.457954049851384,NA
"Fosl1",1.53890786457184,0.342370407392599,1.39446812351986,0.245520425758031,0.806053494612572,NA
"Ctsw",0.295342071945066,-0.322402468361203,3.01873201924821,-0.106800625661861,0.914947151109222,NA
"Mus81",10.2166585152848,-0.100058348789359,0.518476414821467,-0.192985343072575,0.846970446852158,NA
"Snx32",2.51632973904774,1.53982181797042,1.05176986943238,1.46402921658274,0.143185965654733,NA
"ENSMUSG00000121780",1.54618287374676,0.117798589695021,1.33890272536419,0.0879814399234858,0.929891427725347,NA
"Ap5b1",3.8591083412944,0.615910849746145,0.848816376822593,0.725611412036733,0.468077023102753,NA
"Kat5",1.75437094033929,0.37027191396436,1.34983789693179,0.274308429779603,0.783847606860213,NA
"Gm56632",0.951971387182272,-0.679593684120727,1.73238955438141,-0.392286874740129,0.694846260477987,NA
"Sipa1",26.9800563399359,-0.491006021831576,0.35926732189636,-1.36668712099905,0.171723396403155,NA
"Pcnx3",14.9942012982115,-0.450059148081878,0.459127188499456,-0.980249393534687,0.326963028316768,NA
"Map3k11",5.20116820699256,-0.0908452992678349,0.763055227428435,-0.119054684382403,0.905232031942459,NA
"Kcnk7",0.221506592978343,0.577745992141783,3.72175011177166,0.155235030507397,0.876636032663557,NA
"Ehbp1l1",26.6631077509125,-0.345541014339088,0.347947474958201,-0.993083839394429,0.320669098808574,NA
"Gm16538",0.165826319647805,-0.30052286820271,4.07375714260935,-0.0737704427834933,0.941193046164311,NA
"Gm50387",0.0478839672756286,0.57775080393458,4.40735632396697,0.131087836214377,0.895705823421424,NA
"Znrd2",0.336391220110486,-1.33165865578276,3.19724709976413,-0.41650163851302,0.677042968648141,NA
"Ltbp3",13.8071360005101,-0.711600880091773,0.490922077645483,-1.44951900208826,0.147192697622432,NA
"Scyl1",24.8636225530854,-0.444058751470117,0.345507074022377,-1.28523779933188,0.198709198502597,NA
"ENSMUSG00000130860",0.311823203928757,2.50130927726804,3.32098972336249,0.753181878182832,0.451340627528238,NA
"ENSMUSG00000131152",1.86766891231856,-2.63627079366723,1.51507881771798,-1.74002221061871,0.0818551180228772,NA
"ENSMUSG00000131117",0.909926743644915,1.55976150100296,1.78284482647509,0.874872270340432,0.381643408573353,NA
"Gm56649",0.550801196815545,-0.903166215579619,2.00049784567016,-0.451470726416633,0.651650318750142,NA
"Frmd8os",0.267661943550648,-0.309473506877634,3.49749083875695,-0.0884844367419772,0.929491653497967,NA
"Frmd8",7.08346307468631,-0.0373221585018665,0.68105367076257,-0.0548006127917601,0.95629731220068,NA
"Slc25a45",1.745373132902,0.0734710997676648,1.21892135687289,0.0602755045298023,0.951936211018936,NA
"Tigd3",0.533996737757619,1.53954848752001,2.64730431803844,0.581553271767696,0.560867625730629,NA
"Gm42067",4.47187119167844,0.686320273828146,0.827931436796354,0.828957862119397,0.40712825170688,NA
"Cdc42ep2",37.1249278245288,-0.436427096038138,0.302674392090146,-1.44190294072898,0.149329756504483,NA
"ENSMUSG00000136438",0.96695474018244,-0.4909562741552,1.74960953783146,-0.280609052213852,0.77901027223513,NA
"Gm10814",0.346811971963724,2.50131364432075,3.21489368006761,0.77803930494776,0.436545842208017,NA
"D530017H19Rik",3.09856888106821,-0.0516315614363414,0.958468788484595,-0.0538687978749672,0.957039696244851,NA
"Syvn1",12.6117673041312,0.0149423929366261,0.537629586994297,0.027793100115944,0.977827169148285,NA
"Gm56670",0.974854562114755,-1.15570635246074,1.74953984254761,-0.660577326880331,0.508883413340916,NA
"Tm7sf2",0.839765986959926,0.997457050411254,2.07163859952462,0.481482170992635,0.630173848229367,NA
"Vps51",14.4182516157592,0.190583692645662,0.481353102089169,0.395933238652645,0.692154279639721,NA
"Cdca5",20.110822004943,-0.1691371681012,0.372000276100008,-0.45466946926601,0.64934704858326,NA
"ENSMUSG00000122789",0.363872295554273,3.4679247353941,3.53948281828995,0.979782898640988,0.327193295407204,NA
"Gm550",0.198592915122405,-0.331146314073433,3.82405740172391,-0.0865955395764065,0.93099301148547,NA
"Naaladl1",0.278888765346287,0.043563018299835,3.37537185986288,0.0129061389703014,0.989702676844961,NA
"Sac3d1",35.8611372861886,-0.971500558834841,0.309448515162195,-3.13945781360636,0.00169260783610917,NA
"Snx15",26.6344265891867,0.334838313696468,0.318165279263189,1.05240368927713,0.292614376773198,NA
"Batf2",0.877581700771035,1.51500047879013,1.90567897543478,0.794992492607251,0.426617869200036,NA
"Gpha2",3.91778199548013,0.109347677619225,0.807117807710747,0.135479203375987,0.892233005954112,NA
"Ppp2r5b",7.42861466495306,-0.359839886500856,0.619293647484304,-0.581048890074359,0.561207503644573,NA
"Atg2a",7.82723791265601,-0.105534053876944,0.591005713950858,-0.178566892647198,0.858277792447195,NA
"Gm14963",0.360865892154336,-0.310385152678579,2.88632866473683,-0.107536316453026,0.914363515988534,NA
"Cdc42bpg",2.89704652703788,0.648387499900781,0.920928370873399,0.704058557003579,0.481396307593745,NA
"Men1",23.1249935395484,-0.246613880165754,0.353273602510408,-0.698081822172061,0.485126025450557,NA
"Map4k2",5.59844042829454,-0.201477266744345,0.718360731254895,-0.28046809628971,0.779118399071355,NA
"Gm14966",1.18791867413702,-0.361886575411922,1.7711477563714,-0.204323198959599,0.838100942211862,NA
"Pygm",0.0472432935715138,0.57775080393458,4.40735632396697,0.131087836214377,0.895705823421424,NA
"Rasgrp2",1.12566462820219,-1.66401790590063,1.6948241359629,-0.981823347090366,0.326186884072351,NA
"Hmgb1-ps4",0.355718461943106,1.53954810475654,2.9017501864915,0.530558458106967,0.595724789307506,NA
"Gm14968",0.311807941628736,0.577753619860377,3.02184870647794,0.191192106547838,0.848375087608664,NA
"Rps6ka4",0.771607379310357,1.55488482507981,1.78618464450517,0.870506209905618,0.384023827051203,NA
"Esrra",12.9941672865116,0.32203425225858,0.454714638350172,0.70821175545834,0.478813767087028,NA
"Kcnk4",0.530001326602056,0.640534855061371,2.28912105356729,0.279816942866863,0.779617952223164,NA
"Gpr137",16.7215171459841,-0.522796691197632,0.450022439632141,-1.16171249510353,0.245352268495026,NA
"Plcb3",16.8463624644781,-0.4623395535339,0.437186855403343,-1.05753306125215,0.290268374159242,NA
"Dnajc4",24.1163635206701,-0.246621243904115,0.341960365466384,-0.721198328255848,0.470787500206904,NA
"Nudt22",22.8496287548302,-0.587496113951767,0.350614990692242,-1.67561607332258,0.0938134183886859,NA
"Trpt1",3.38878495156524,-0.0467105975790757,0.956595691514555,-0.0488300313219265,0.96105474918003,NA
"Fermt3",1.83275818124829,-1.05921472901161,1.30088265050884,-0.814227731146466,0.415514501787558,NA
"ENSMUSG00000138644",4.08354244393188,0.600013962474855,0.843622543284173,0.711235098269228,0.476938562254866,NA
"ENSMUSG00000138724",0.500537937531228,0.656508075162695,2.46694150117018,0.266122271181251,0.790145043345081,NA
"Macrod1",2.40363191873535,0.834451357249772,1.16460497268498,0.716510213180657,0.473676363418281,NA
"Flrt1",0.0944865871430276,-0.291518614490432,4.37007133784021,-0.0667079761298605,0.946814184425194,NA
"ENSMUSG00000129364",0.291742259331821,-1.32713862755881,2.91194803856593,-0.455756287537466,0.648565240794759,NA
"Naa40",22.5219321854599,-0.222476326693322,0.373286232109057,-0.595993925188016,0.551179284975288,NA
"Rcor2",13.9710113460997,0.145700803874076,0.465699800832991,0.312864217707336,0.754383823906384,NA
"Mark2",33.78102547075,-0.12763717765988,0.290441267421895,-0.439459512048178,0.660328612934934,NA
"Gm17227",0.601289907341318,4.02345184195102,2.4117870523077,1.66824506255691,0.095267088750943,NA
"Spindoc",16.9236036489582,0.00721067859998504,0.421766615062484,0.0170963711741784,0.986359733873865,NA
"Gm50232",3.78024177290094,-0.135820047698428,0.947342292169823,-0.143369560106243,0.885998322108828,NA
"1700105P06Rik",0.555246129339544,-0.688390901571441,2.26317688557751,-0.304170171566497,0.760998248493837,NA
"Zfta",11.8224520969941,0.489587655365147,0.482066076591744,1.01560279625271,0.309818572760401,NA
"ENSMUSG00000125058",1.9914238504122,-0.037247194845402,1.31882407099688,-0.0282427320402542,0.977468555564961,NA
"Gm6192",0.334426680062686,2.5013124599156,3.24933844494327,0.769791298228175,0.441423702334024,NA
"ENSMUSG00000130599",0.56330939953254,-0.306538113583049,2.28979169741228,-0.133871615452826,0.893504095801347,NA
"ENSMUSG00000131944",2.45446403895066,1.09822487198697,1.10597741846096,0.992990321190488,0.32071467126179,NA
"Tex54",0.652529456560131,-0.903154480866692,1.96139462111306,-0.460465462250612,0.645182156512521,NA
"Stx5a",3.29854990604342,-0.626892888841824,0.977936423767822,-0.641036445320763,0.521499004412102,NA
"Gm56637",1.91811278524472,-1.76596518055974,1.32203643696197,-1.33579160996342,0.181617396062849,NA
"Nxf1",33.4560550638402,-0.17707945450141,0.298437444636393,-0.593355350288429,0.552943363475971,NA
"Tmem223",33.8751420812476,-0.26236111596578,0.301055508598182,-0.871470903114924,0.383497086434907,NA
"Taf6l",0.528291625888793,0.640266346969374,2.41055374621484,0.265609654202795,0.790539849626468,NA
"ENSMUSG00000140173",1.60392834091485,-0.454570604922631,1.42662918693698,-0.318632626533185,0.75000510960919,NA
"Zbtb3",1.24638431210966,-0.927600142750125,1.78968583377884,-0.518303338632088,0.604246643905977,NA
"Ttc9c",18.336090976076,-0.133054358273953,0.408023724753013,-0.326094661173181,0.74435273621959,NA
"Gng3",0.855852007766318,0.0552712448856452,1.89861302248871,0.0291113798499051,0.97677575983765,NA
"Bscl2",10.4676288062487,-0.364424588116431,0.58019957755865,-0.628102125909585,0.529937040518149,NA
"Lrrn4cl",2.69868172655048,-0.359691130911216,1.12102434595675,-0.320859339236058,0.748316988587855,NA
"Uqcc3",31.958198583113,0.125563626988867,0.290406586692092,0.43237182881805,0.665471189532266,NA
"Lbhd1",3.01034506760332,0.518668100226767,1.01520447586339,0.510900131508642,0.609420989091608,NA
"ENSMUSG00000143185",10.4503420934538,-0.00437403983226659,0.596165502880179,-0.00733695561238421,0.994146008914582,NA
"1810009A15Rik",5.16977316625577,0.57917618363777,0.725475452671354,0.798340152661432,0.424673123014968,NA
"Ints5",19.5079658970666,0.294381313904386,0.369751439132592,0.796160021973089,0.425939030884398,NA
"Gm36629",0.535781601011229,0.655210793308352,2.28403297882672,0.286865732405022,0.774215129778864,NA
